KEY,neutral,angry,happy,sad,emocao_predominante,audio_valence
3_S01E01_255_u,1.0,3.239314719238884e-11,4.398550967898984e-12,9.854388416385973e-10,neutral,-1.0134334378630871e-09
3_S01E01_568_u,0.9986328482627869,0.00013622266124002635,0.0012309696758165956,4.769533101800505e-10,neutral,0.001094746537623259
3_S01E02_004_u,4.276409087955457e-11,3.5303989007369474e-13,9.5393571514224e-12,1.0,sad,-0.9999999999908137
3_S01E02_324_u,1.0,1.118230485985805e-08,7.391125038391788e-12,2.8292886696673625e-12,neutral,-1.1177743023489325e-08
3_S01E02_461_u,3.3481345473873603e-10,3.862166662871314e-12,1.1883973839721396e-11,1.0,sad,-0.9999999999919783
3_S01E03_021_u,1.0,1.9373357085239462e-12,1.0380581810798262e-11,3.62736195247404e-11,neutral,-2.783037342246608e-11
3_S01E03_024_u,1.0,6.906504448206396e-13,2.1074653133723587e-10,8.31739607742854e-11,neutral,1.2688192011812982e-10
3_S01E03_056_u,2.4645662247135824e-11,1.0,8.365435080759376e-13,7.366375846980244e-14,angry,-0.9999999999992372
3_S01E03_122_u,1.0,7.482705427497294e-11,1.897473931450344e-12,2.389564240923292e-11,neutral,-9.682522275275551e-11
3_S01E03_249_u,1.0,7.385752708206905e-13,6.505853078486723e-10,1.6694484336610138e-11,neutral,6.331522482412415e-10
3_S01E03_359_u,1.0,3.335679232829847e-10,2.059268120607749e-12,3.4126302044662493e-12,neutral,-3.349212853668432e-10
3_S01E03_517_u,1.0,4.5295802698908094e-12,6.372632976869852e-11,1.6134669156286918e-09,neutral,-1.5542701661298841e-09
3_S01E04_009_u,4.3055642384715043e-10,3.1901261146605187e-12,1.0,1.1540201086401858e-11,happy,0.9999999999852697
3_S01E04_327_u,1.0,2.7521977752353877e-11,5.849597889406866e-11,6.7842091944214644e-09,neutral,-6.75323519327975e-09
3_S01E04_342_u,7.227060529885199e-12,1.0,2.759375030986916e-13,1.4510906311184651e-13,angry,-0.9999999999998693
3_S01E04_356_u,1.3468983262043821e-08,0.04497506469488144,0.9550249576568604,3.830768147139452e-09,happy,0.9100498891312108
3_S01E05_417_u,1.7427391867386177e-05,2.703886836652458e-10,0.9999825954437256,5.50884771827187e-12,happy,0.9999825951678281
3_S01E05_456_u,1.0,3.0667033582704173e-12,7.771166522785311e-12,2.0817637544356948e-11,neutral,-1.6113174379842055e-11
3_S01E05_520_u,1.0,2.0597002835937017e-12,1.4419075308746976e-11,8.188665717723254e-11,neutral,-6.952728215207926e-11
3_S01E06_054_u,1.0,4.26079917875688e-12,5.688479201571006e-12,2.368672272212713e-11,neutral,-2.2259042699313003e-11
3_S01E06_266_u,1.0,9.6354330764159e-12,4.075815639853486e-12,9.266027528598286e-11,neutral,-9.821989272254528e-11
3_S01E08_422_u,1.4687420168968401e-09,7.804659696297733e-13,2.1328513608032118e-11,1.0,sad,-0.999999999979452
3_S02E01_050_u,1.0,8.666222253705946e-12,9.132028466751763e-12,2.2862012283297872e-10,neutral,-2.281543166199329e-10
3_S02E01_096_u,6.2940035128189464e-12,1.0,5.049602229412198e-13,1.5916121773405095e-13,angry,-0.9999999999996543
3_S02E01_413_u,1.0,9.56192156703617e-13,4.68929617358782e-11,1.0788817617068958e-09,neutral,-1.0329449921277212e-09
3_S02E02_081_u,1.0,2.5489913998977265e-11,2.709026145769622e-12,6.6637116831469445e-12,neutral,-2.944459953635459e-11
3_S02E03_218_u,1.0,1.691251826085871e-11,7.0562401408014175e-12,9.596989869464778e-12,neutral,-1.9453267989522072e-11
3_S02E03_229_u,6.805258613573617e-12,1.0,2.297234668116599e-13,1.5944592922454565e-13,angry,-0.9999999999999297
3_S02E03_244_u,1.0,1.1377826849082173e-12,6.361448173786144e-11,1.8725532235919218e-10,neutral,-1.2477862330623896e-10
3_S02E03_370_u,2.477275546156066e-12,1.0,3.4610783128385947e-09,2.9015271088561612e-11,angry,-0.9999999965679369
3_S02E03_561_u,1.0,3.194723565552726e-12,1.6266593974578747e-11,2.474190019530198e-10,neutral,-2.343471315439938e-10
3_S02E04_162_u,0.9999685287475586,3.148407267872244e-05,9.06640387765556e-11,6.3929547419738775e-12,neutral,-3.148398840763841e-05
3_S02E04_395_u,1.0,1.2670194754482722e-12,3.1339316558520736e-11,7.766429860334156e-11,neutral,-4.75920015202691e-11
3_S02E05_179_u,1.0,2.997242384839005e-11,2.4656700292613465e-12,8.354230501828042e-12,neutral,-3.5860984320956746e-11
3_S02E05_378_u,1.0,2.4786368704038386e-12,9.82899872603582e-12,7.874691870801698e-11,neutral,-7.1396556852385e-11
3_S02E05_466_u,1.0,8.74012494322951e-12,7.703796801872276e-12,1.6659788826256516e-10,neutral,-1.676342164039224e-10
3_S02E07_256_u,1.0,2.2268419747062396e-12,8.000302503807788e-11,2.320770020602936e-09,neutral,-2.242993837539564e-09
3_S02E10_133_u,1.0,1.2634775170550228e-11,4.5762478008415375e-12,3.831155878653014e-11,neutral,-4.637008615623883e-11
3_S03E01_185_u,0.9999984502792358,5.445658146641108e-08,1.3003121149268715e-11,1.5165734339461778e-06,neutral,-1.5710170122914396e-06
3_S03E01_409_u,1.0,5.59934824201358e-12,3.3986904002941687e-12,3.542516627264014e-11,neutral,-3.762582411435955e-11
3_S03E01_431_u,1.9176315049773685e-11,4.495687502825696e-11,1.0,9.714357790402417e-12,happy,0.9999999999453287
3_S03E02_062_u,1.0,3.2024044874234825e-12,1.9644851717570688e-11,3.4267895188122566e-09,neutral,-3.4103470715821094e-09
3_S03E02_111_u,1.0,2.0595952027191444e-11,4.21848320164564e-12,1.8610194982282557e-11,neutral,-3.498766380782836e-11
3_S03E03_012_u,0.005337470676749945,1.3654509745109067e-09,2.7834912152968627e-09,0.9946625828742981,sad,-0.9946625814562579
3_S03E03_111_u,1.0,1.4056081298896572e-10,2.397223261910164e-12,3.330527867384525e-11,neutral,-1.714688684009008e-10
3_S03E03_126_u,1.0,5.002096827022573e-12,5.0658596241481835e-12,4.6169474493540363e-11,neutral,-4.610571169641475e-11
3_S03E03_316_u,1.0,3.8329296334072005e-12,6.102615374842246e-12,1.751837563901404e-11,neutral,-1.5248689897578993e-11
3_S03E03_511_u,0.9999998807907104,4.751225454735497e-12,6.027917009987505e-08,1.079645373103233e-09,neutral,5.919477350131708e-08
3_S03E04_437_u,2.0658283972352365e-07,0.0004980902303941548,0.9995017051696777,5.392854565688943e-12,happy,0.9990036149338907
3_S04E01_575_u,1.0,3.112884255918047e-11,1.7868824909311742e-12,2.5828185076792742e-11,neutral,-5.517014514504204e-11
3_S04E02_217_u,1.0,8.843286346260637e-12,5.570256929321449e-12,2.2777821295782985e-11,neutral,-2.6050850712722173e-11
3_S04E02_326_u,1.0,1.628664217379061e-12,1.585641513923708e-11,1.0514213805157269e-10,neutral,-9.091438712971467e-11
3_S04E04_363_u,1.0,5.0237531148966674e-12,1.5745779680109706e-11,9.907378389906185e-11,neutral,-8.835175733384881e-11
3_S04E05_313_u,1.0,1.1194387430912833e-11,4.435569966876329e-12,1.545545982861718e-11,neutral,-2.2214277292653684e-11
3_S04E05_320_u,1.0,7.2519017700611865e-12,4.363854763655972e-12,1.2703450270878935e-11,neutral,-1.559149727728415e-11
3_S04E05_485_u,2.5703163555879094e-11,1.0,1.9576194506577826e-13,8.282175672277153e-14,angry,-0.9999999999998871
3_S04E05_497_u,0.999404788017273,0.0005951760686002672,5.367775234715877e-12,1.0040132787658695e-11,neutral,-0.0005951760732726247
3_S04E06_526_u,0.9740200042724609,2.3710569507784385e-07,0.02589844912290573,8.128623449010774e-05,neutral,0.025816925782720546
3_S04E07_292_u,1.0,1.9521504638492226e-12,1.245878747391238e-11,9.243521226220963e-11,neutral,-8.192857525214647e-11
3_S04E10_120_u,0.9999785423278809,1.7272941757462412e-11,4.3105789160335917e-08,2.148726343875751e-05,neutral,-2.144417492253893e-05
3_S05E01_120_u,2.940467203060848e-09,1.9164893196726984e-12,0.9999998807907104,6.019381260102818e-08,happy,0.9999998205949814
3_S05E02_072_u,1.0,5.088335568864677e-12,8.674953984322276e-12,4.271332731953237e-10,neutral,-4.235466547798661e-10
3_S05E02_532_u,0.9995429515838623,0.00045703002251684666,6.449216161108495e-12,8.68938341419545e-12,neutral,-0.0004570300247570139
3_S05E03_098_u,1.0,3.5863019910535587e-13,3.466725517764502e-10,1.9089033131969302e-10,neutral,1.554235902576518e-10
3_S05E05_119_u,1.0,2.6554637395231895e-12,9.418837237928912e-12,2.559870718177315e-11,neutral,-1.8835333683367428e-11
3_S05E06_207_u,1.0,9.637615141708245e-13,1.4386576999148026e-11,4.2425252200217756e-10,neutral,-4.1082970651720035e-10
3_S06E01_317_u,1.0,3.201303888644702e-09,1.0638121243286558e-12,3.883299497936532e-12,neutral,-3.20412337601831e-09
3_S06E01_417_u,3.264266287827944e-11,1.0037799584583507e-11,1.0,9.077031661031132e-12,happy,0.9999999999808852
3_S06E01_460_u,1.0,3.089023177874073e-12,6.756937457469414e-12,5.8190841034644336e-11,neutral,-5.4522926755048995e-11
3_S06E02_152_u,1.0,6.340089911405222e-12,3.03020065636761e-12,1.400723842470697e-10,neutral,-1.433822735021073e-10
3_S06E02_171_u,0.9999998807907104,2.473569092609207e-12,2.6874256153774922e-09,1.6900280286336056e-07,neutral,-1.6631785081707567e-07
3_S06E02_398_u,4.095546818350115e-12,1.0,2.731313981409189e-13,1.9240188056050128e-13,angry,-0.9999999999999194
3_S06E03_366_u,1.0,1.0747195668125986e-11,3.9186496929299874e-12,2.1819025752822796e-11,neutral,-2.8647571728018795e-11
3_S06E05_355_u,1.0,5.625875633408217e-12,1.6316436049490513e-11,7.217649589108532e-09,neutral,-7.20695902869245e-09
3_S06E06_143_u,0.00039369077421724796,1.5390148877525434e-10,3.560982619887909e-10,0.9996063113212585,sad,-0.9996063111190617
3_S06E07_272_u,1.0,2.4348949505953454e-12,1.0242398075510639e-11,9.751063151375305e-11,neutral,-8.970312838883776e-11
